Historic Number Of Orders;Average Order Value;First Active;Last Active;Historic Customer Lifetime Value;days active
1.0;130.84;2021-11-29;2022-05-01;130.5;153.0
1.0;93.47;2021-12-02;2022-05-01;93.13;150.0
1.0;162.47;2021-12-06;2022-05-01;162.13;146.0
1.0;331.39;2021-11-23;2022-05-01;331.05;159.0
1.0;173.95999999999998;2021-11-25;2022-05-01;173.61999999999998;157.0
1.0;403.92;2021-12-01;2022-05-01;403.58000000000004;151.0
1.0;346.40999999999997;2021-11-28;2022-05-01;346.07;154.0
2.0;133.23;2021-11-22;2022-05-01;264.6;160.0
2.0;284.0;2021-11-24;2022-05-01;566.15;158.0
1.0;240.64;2021-11-28;2022-05-01;240.29999999999998;154.0
1.0;139.47;2021-11-23;2022-05-01;139.13;159.0
1.0;160.06;2021-12-06;2022-05-01;159.72;146.0
1.0;403.92;2021-11-21;2022-05-01;403.58000000000004;161.0
1.0;231.45;2021-12-06;2022-05-01;231.10999999999999;146.0
1.0;104.98;2021-11-25;2022-05-01;104.64;157.0
1.0;90.04;2021-11-26;2022-05-01;89.7;156.0
1.0;207.29999999999998;2021-11-24;2022-05-01;206.95999999999998;158.0
1.0;142.92;2021-12-06;2022-05-01;142.57999999999998;146.0
1.0;173.95999999999998;2021-11-25;2022-05-01;173.61999999999998;157.0
1.0;257.1;2021-12-08;2022-05-01;256.76;144.0
1.0;173.95999999999998;2021-11-24;2022-05-01;173.61999999999998;158.0
2.0;116.91000000000001;2021-11-22;2022-05-01;231.98;160.0
1.0;319.06;2021-11-26;2022-05-01;318.72;156.0
1.0;111.88000000000001;2021-11-26;2022-05-01;111.54;156.0
1.0;208.45;2021-11-26;2022-05-01;208.10999999999999;156.0
1.0;269.40999999999997;2021-11-21;2022-05-01;269.07;161.0
1.0;137.17999999999998;2021-12-02;2022-05-01;136.83999999999997;150.0
1.0;173.95999999999998;2021-11-21;2022-05-01;173.61999999999998;161.0
2.0;236.23;2021-11-24;2022-05-01;470.6;158.0
1.0;111.88000000000001;2021-11-29;2022-05-01;111.54;153.0
1.0;157.87;2021-12-06;2022-05-01;157.53;146.0
1.0;123.94000000000001;2021-11-25;2022-05-01;123.60000000000001;157.0
1.0;111.88000000000001;2021-11-24;2022-05-01;111.54;158.0
1.0;298.96;2021-11-23;2022-05-01;298.62;159.0
1.0;173.95999999999998;2021-11-24;2022-05-01;173.61999999999998;158.0
1.0;173.95999999999998;2021-11-25;2022-05-01;173.61999999999998;157.0
1.0;67.5;2021-11-26;2022-05-01;67.16;156.0
1.0;90.04;2021-11-22;2022-05-01;89.7;160.0
1.0;101.54;2021-12-07;2022-05-01;101.2;145.0
1.0;450.84;2021-11-22;2022-05-01;450.5;160.0
2.0;516.35;2021-12-04;2022-05-01;1030.8600000000001;148.0
2.0;348.15;2021-11-22;2022-05-01;694.4499999999999;160.0
1.0;204.69;2021-11-27;2022-05-01;204.35;155.0
1.0;130.84;2021-11-28;2022-05-01;130.5;154.0
1.0;171.54;2021-11-24;2022-05-01;171.2;158.0
1.0;248.7;2021-11-26;2022-05-01;248.35999999999999;156.0
1.0;157.87;2021-12-06;2022-05-01;157.53;146.0
1.0;417.69;2021-11-29;2022-05-01;417.35;153.0
1.0;403.9;2021-11-26;2022-05-01;403.56;156.0
2.0;169.94;2021-11-22;2022-05-01;338.03000000000003;160.0
1.0;173.95999999999998;2021-11-25;2022-05-01;173.61999999999998;157.0
1.0;150.51999999999998;2021-11-27;2022-05-01;150.17999999999998;155.0
1.0;173.95999999999998;2021-11-24;2022-05-01;173.61999999999998;158.0
1.0;336.99;2021-11-22;2022-05-01;336.65000000000003;160.0
1.0;173.95999999999998;2021-11-28;2022-05-01;173.61999999999998;154.0
1.0;236.22;2021-11-26;2022-05-01;235.88;156.0
1.0;51.51;2021-11-27;2022-05-01;51.17;155.0
1.0;116.35000000000001;2021-12-09;2022-05-01;116.01;143.0
2.0;295.19;2021-11-23;2022-05-01;588.54;159.0
1.0;173.95999999999998;2021-11-24;2022-05-01;173.61999999999998;158.0
1.0;333.2;2021-11-23;2022-05-01;332.86;159.0
1.0;93.49000000000001;2021-11-23;2022-05-01;93.15;159.0
1.0;201.51;2021-11-29;2022-05-01;201.17;153.0
1.0;108.42;2021-12-06;2022-05-01;108.08;146.0
2.0;115.48;2021-11-26;2022-05-01;229.10999999999999;156.0
1.0;201.23;2021-11-15;2022-05-01;200.89;167.0
1.0;168.23;2021-11-27;2022-05-01;167.89;155.0
2.0;149.82;2021-11-27;2022-05-01;297.79;155.0
1.0;208.69;2021-11-23;2022-05-01;208.35;159.0
1.0;192.35;2021-12-01;2022-05-01;192.01;151.0
1.0;93.21000000000001;2021-11-29;2022-05-01;92.87;153.0
1.0;173.95999999999998;2021-11-25;2022-05-01;173.61999999999998;157.0
1.0;257.1;2021-11-21;2022-05-01;256.76;161.0
1.0;139.47;2021-11-26;2022-05-01;139.13;156.0
1.0;77.28;2021-11-29;2022-05-01;76.94;153.0
1.0;101.51;2021-11-26;2022-05-01;101.17;156.0
1.0;212.75;2021-11-26;2022-05-01;212.41;156.0
2.0;208.76999999999998;2021-11-21;2022-05-01;415.69;161.0
1.0;125.68;2021-11-23;2022-05-01;125.34;159.0
2.0;103.19000000000001;2021-11-28;2022-05-01;204.54;154.0
1.0;139.47;2021-11-29;2022-05-01;139.13;153.0
4.0;406.37;2021-11-30;2022-05-01;1620.6000000000001;152.0
1.0;174.32;2021-12-08;2022-05-01;173.98;144.0
1.0;130.84;2021-11-22;2022-05-01;130.5;160.0
1.0;139.47;2021-11-29;2022-05-01;139.13;153.0
1.0;153.26;2021-12-08;2022-05-01;152.92;144.0
1.0;156.01999999999998;2021-12-02;2022-05-01;155.67999999999998;150.0
1.0;110.74000000000001;2021-05-30;2022-05-01;110.4;336.0
1.0;277.44;2021-05-26;2022-05-01;277.1;340.0
2.0;110.74000000000001;2021-05-20;2022-05-01;219.63;346.0
1.0;111.78;2021-06-02;2022-05-01;111.44;333.0
2.0;155.98999999999998;2021-06-02;2022-05-01;310.12;333.0
2.0;187.63;2021-08-27;2022-05-01;373.40000000000003;247.0
1.0;65.79;2021-06-07;2022-05-01;65.45;328.0
1.0;125.66000000000001;2021-06-01;2022-05-01;125.32000000000001;334.0
1.0;201.23;2021-06-04;2022-05-01;200.89;331.0
1.0;88.89;2021-05-18;2022-05-01;88.55;348.0
1.0;57.73;2021-05-24;2022-05-01;57.39;342.0
1.0;231.45;2021-06-03;2022-05-01;231.10999999999999;332.0
1.0;174.32;2021-05-24;2022-05-01;173.98;342.0
1.0;150.97;2021-05-23;2022-05-01;150.63;343.0
1.0;100.55000000000001;2021-06-07;2022-05-01;100.21000000000001;328.0
1.0;145.51;2021-05-17;2022-05-01;145.17;349.0
1.0;99.24000000000001;2021-06-08;2022-05-01;98.9;327.0
1.0;225.01999999999998;2021-06-01;2022-05-01;224.67999999999998;334.0
1.0;92.34;2021-06-07;2022-05-01;92.0;328.0
1.0;199.12;2021-06-03;2022-05-01;198.78;332.0
1.0;326.89;2021-05-20;2022-05-01;326.55;346.0
2.0;142.89999999999998;2021-06-03;2022-05-01;283.95;332.0
1.0;201.23;2021-05-30;2022-05-01;200.89;336.0
3.0;244.53;2021-06-04;2022-05-01;730.2199999999999;331.0
2.0;189.32999999999998;2021-05-31;2022-05-01;376.81;335.0
1.0;231.45;2021-05-25;2022-05-01;231.10999999999999;341.0
1.0;216.17999999999998;2021-06-04;2022-05-01;215.83999999999997;331.0
2.0;314.01;2021-06-07;2022-05-01;626.17;328.0
1.0;254.0;2021-05-26;2022-05-01;253.66;340.0
1.0;225.01999999999998;2021-06-03;2022-05-01;224.67999999999998;332.0
1.0;89.41000000000001;2021-06-09;2022-05-01;89.07000000000001;326.0
1.0;104.98;2021-06-08;2022-05-01;104.64;327.0
4.0;178.07999999999998;2021-06-08;2022-05-01;707.4499999999999;327.0
1.0;118.78;2021-06-02;2022-05-01;118.44;333.0
1.0;369.42;2021-06-03;2022-05-01;369.08000000000004;332.0
1.0;233.76;2021-06-11;2022-05-01;233.42;324.0
1.0;204.97;2021-05-31;2022-05-01;204.63;335.0
1.0;174.32;2021-05-24;2022-05-01;173.98;342.0
3.0;519.16;2021-05-27;2022-05-01;1554.1100000000001;339.0
4.0;257.25;2021-06-04;2022-05-01;1024.1200000000001;331.0
1.0;256.22;2021-06-10;2022-05-01;255.88;325.0
1.0;152.38;2021-06-03;2022-05-01;152.04;332.0
2.0;156.73;2021-05-25;2022-05-01;311.6;341.0
2.0;185.92999999999998;2021-05-25;2022-05-01;370.0;341.0
5.0;324.87;2021-05-21;2022-05-01;1617.97;345.0
3.0;147.84;2021-06-01;2022-05-01;440.15000000000003;334.0
1.0;369.42;2021-06-10;2022-05-01;369.08000000000004;325.0
1.0;193.51999999999998;2021-05-24;2022-05-01;193.17999999999998;342.0
2.0;106.7;2021-05-30;2022-05-01;211.54999999999998;336.0
1.0;231.23;2021-06-02;2022-05-01;230.89;333.0
1.0;340.68;2021-05-25;2022-05-01;340.34000000000003;341.0
1.0;231.45;2021-05-26;2022-05-01;231.10999999999999;340.0
1.0;320.98;2021-06-05;2022-05-01;320.64000000000004;330.0
2.0;307.25;2021-05-24;2022-05-01;612.64;342.0
1.0;228.82;2021-06-01;2022-05-01;228.48;334.0
1.0;145.23;2021-05-19;2022-05-01;144.89;347.0
1.0;114.19000000000001;2021-06-01;2022-05-01;113.85000000000001;334.0
1.0;176.26;2021-06-09;2022-05-01;175.92;326.0
2.0;173.95999999999998;2021-05-24;2022-05-01;346.07;342.0
1.0;123.37;2021-05-26;2022-05-01;123.03;340.0
1.0;130.51;2021-06-08;2022-05-01;130.17;327.0
1.0;337.58;2021-05-25;2022-05-01;337.24;341.0
2.0;244.53;2021-05-15;2022-05-01;487.22;351.0
1.0;228.82;2021-06-01;2022-05-01;228.48;334.0
2.0;166.5;2021-06-03;2022-05-01;331.15000000000003;332.0
1.0;101.42;2021-06-04;2022-05-01;101.08;331.0
2.0;173.37;2021-06-02;2022-05-01;344.89000000000004;333.0
1.0;99.21000000000001;2021-06-06;2022-05-01;98.87;329.0
1.0;213.64;2021-06-09;2022-05-01;213.29999999999998;326.0
1.0;87.62;2021-06-06;2022-05-01;87.28;329.0
3.0;156.72;2021-05-18;2022-05-01;466.8;348.0
3.0;96.17;2021-05-23;2022-05-01;285.14000000000004;343.0
1.0;270.55;2021-05-23;2022-05-01;270.21000000000004;343.0
1.0;110.71000000000001;2021-06-04;2022-05-01;110.37;331.0
1.0;159.84;2021-06-06;2022-05-01;159.5;329.0
1.0;118.78;2021-06-08;2022-05-01;118.44;327.0
1.0;71.54;2021-05-20;2022-05-01;71.2;346.0
1.0;98.08;2021-06-03;2022-05-01;97.74;332.0
2.0;265.98;2021-06-04;2022-05-01;530.11;331.0
2.0;400.46999999999997;2021-06-10;2022-05-01;799.0899999999999;325.0
1.0;150.97;2021-05-31;2022-05-01;150.63;335.0
1.0;225.01999999999998;2021-06-02;2022-05-01;224.67999999999998;333.0
1.0;366.33;2021-06-06;2022-05-01;365.99;329.0
1.0;201.23;2021-06-01;2022-05-01;200.89;334.0
1.0;358.51;2021-05-20;2022-05-01;358.17;346.0
1.0;125.68;2021-06-09;2022-05-01;125.34;326.0
1.0;137.17999999999998;2021-05-27;2022-05-01;136.83999999999997;339.0
1.0;102.58;2021-06-02;2022-05-01;102.24;333.0
1.0;230.31;2021-05-15;2022-05-01;229.97;351.0
1.0;201.23;2021-06-03;2022-05-01;200.89;332.0
1.0;123.37;2021-06-10;2022-05-01;123.03;325.0
1.0;130.13;2021-06-03;2022-05-01;129.79;332.0
1.0;257.57;2021-06-02;2022-05-01;257.23;333.0
2.0;188.35;2021-05-26;2022-05-01;374.85;340.0
3.0;234.51999999999998;2021-05-29;2022-05-01;700.2099999999999;337.0
1.0;193.87;2021-05-24;2022-05-01;193.53;342.0
2.0;105.53;2021-05-24;2022-05-01;209.20999999999998;342.0
1.0;88.89;2021-05-18;2022-05-01;88.55;348.0
1.0;91.7;2021-06-07;2022-05-01;91.36;328.0
2.0;227.23;2021-05-29;2022-05-01;452.61;337.0
1.0;174.32;2021-06-10;2022-05-01;173.98;325.0
1.0;232.60999999999999;2021-05-25;2022-05-01;232.26999999999998;341.0
4.0;224.23999999999998;2021-06-10;2022-05-01;892.0899999999999;325.0
1.0;194.67;2021-06-08;2022-05-01;194.32999999999998;327.0
1.0;186.62;2021-06-09;2022-05-01;186.28;326.0
1.0;233.76;2021-06-08;2022-05-01;233.42;327.0
1.0;93.48;2021-06-07;2022-05-01;93.14;328.0
2.0;122.93;2021-05-15;2022-05-01;244.0;351.0
1.0;277.44;2021-06-07;2022-05-01;277.1;328.0
3.0;195.64;2021-06-08;2022-05-01;583.56;327.0
2.0;114.38000000000001;2021-06-03;2022-05-01;226.91;332.0
2.0;151.91;2021-06-09;2022-05-01;301.96000000000004;326.0
1.0;135.92999999999998;2021-06-03;2022-05-01;135.58999999999997;332.0
1.0;323.43;2021-06-03;2022-05-01;323.09000000000003;332.0
1.0;288.95;2021-05-16;2022-05-01;288.61;350.0
1.0;195.79999999999998;2021-06-07;2022-05-01;195.45999999999998;328.0
4.0;162.98999999999998;2021-05-16;2022-05-01;647.0999999999999;350.0
3.0;93.04;2021-06-05;2022-05-01;275.75;330.0
1.0;88.89;2021-04-08;2022-05-01;88.55;388.0
1.0;150.97;2021-04-24;2022-05-01;150.63;372.0
2.0;131.42;2021-03-23;2022-05-01;260.99;404.0
1.0;259.74;2021-04-25;2022-05-01;259.40000000000003;371.0
1.0;174.32;2021-03-24;2022-05-01;173.98;403.0
1.0;202.7;2021-04-05;2022-05-01;202.35999999999999;391.0
2.0;154.01999999999998;2021-03-26;2022-05-01;306.2;401.0
3.0;208.39999999999998;2021-03-24;2022-05-01;621.8299999999999;403.0
4.0;139.1;2021-04-27;2022-05-01;551.54;369.0
1.0;274.0;2021-04-05;2022-05-01;273.66;391.0
1.0;201.85;2021-03-25;2022-05-01;201.51;402.0
1.0;217.35;2021-03-25;2022-05-01;217.01;402.0
1.0;91.42;2021-04-08;2022-05-01;91.08;388.0
2.0;127.96000000000001;2021-03-23;2022-05-01;254.07;404.0
2.0;125.89;2021-03-21;2022-05-01;249.92999999999998;406.0
1.0;139.47;2021-04-05;2022-05-01;139.13;391.0
2.0;133.14;2021-03-24;2022-05-01;264.43;403.0
1.0;267.61;2021-03-25;2022-05-01;267.27000000000004;402.0
1.0;90.02000000000001;2021-03-23;2022-05-01;89.68;404.0
2.0;165.81;2021-03-24;2022-05-01;329.76;403.0
3.0;118.2;2021-04-09;2022-05-01;351.24;387.0
3.0;176.73999999999998;2021-03-23;2022-05-01;526.8499999999999;404.0
1.0;91.75;2021-04-05;2022-05-01;91.41;391.0
1.0;84.17;2021-03-24;2022-05-01;83.83;403.0
2.0;117.61;2021-03-23;2022-05-01;233.35999999999999;404.0
4.0;159.81;2021-03-24;2022-05-01;634.39;403.0
1.0;163.97;2021-03-25;2022-05-01;163.63;402.0
1.0;150.51999999999998;2021-03-25;2022-05-01;150.17999999999998;402.0
1.0;88.89;2021-03-23;2022-05-01;88.55;404.0
3.0;134.37;2021-03-24;2022-05-01;399.74;403.0
1.0;157.29;2021-03-23;2022-05-01;156.95;404.0
1.0;145.23;2021-04-03;2022-05-01;144.89;393.0
3.0;142.88;2021-03-22;2022-05-01;425.28000000000003;405.0
1.0;319.42;2021-04-07;2022-05-01;319.08000000000004;389.0
3.0;282.34999999999997;2021-03-25;2022-05-01;843.68;402.0
1.0;201.23;2021-04-08;2022-05-01;200.89;388.0
3.0;124.34;2021-03-25;2022-05-01;369.67;402.0
1.0;139.47;2021-07-05;2022-05-01;139.13;300.0
3.0;198.09;2021-03-23;2022-05-01;590.91;404.0
1.0;137.17999999999998;2021-04-05;2022-05-01;136.83999999999997;391.0
1.0;96.29;2021-03-24;2022-05-01;95.95;403.0
1.0;240.66;2021-03-27;2022-05-01;240.32;400.0
1.0;91.06;2021-04-05;2022-05-01;90.72;391.0
1.0;129.13;2021-03-27;2022-05-01;128.79;400.0
2.0;221.25;2021-04-05;2022-05-01;440.66;391.0
1.0;152.13;2021-04-16;2022-05-01;151.79;380.0
1.0;104.98;2021-03-25;2022-05-01;104.64;402.0
3.0;134.10999999999999;2021-03-26;2022-05-01;398.98;401.0
2.0;138.53;2021-03-24;2022-05-01;275.21000000000004;403.0
2.0;130.63;2021-04-05;2022-05-01;259.41;391.0
1.0;150.97;2021-03-27;2022-05-01;150.63;400.0
5.0;132.23;2021-03-25;2022-05-01;654.78;402.0
1.0;48.54;2021-03-23;2022-05-01;48.2;404.0
4.0;150.41;2021-03-23;2022-05-01;596.79;404.0
1.0;121.79;2021-03-23;2022-05-01;121.45;404.0
1.0;95.15;2021-03-25;2022-05-01;94.81;402.0
1.0;208.45999999999998;2021-04-05;2022-05-01;208.11999999999998;391.0
1.0;91.41000000000001;2021-03-23;2022-05-01;91.07000000000001;404.0
1.0;94.4;2021-04-05;2022-05-01;94.06;391.0
1.0;163.97;2021-03-21;2022-05-01;163.63;406.0
1.0;125.68;2021-03-24;2022-05-01;125.34;403.0
2.0;138.32999999999998;2021-04-05;2022-05-01;274.8;391.0
5.0;148.2;2021-03-27;2022-05-01;734.63;400.0
2.0;159.75;2021-05-03;2022-05-01;317.65000000000003;363.0
1.0;257.1;2021-03-24;2022-05-01;256.76;403.0
1.0;107.29;2021-03-24;2022-05-01;106.95;403.0
2.0;121.65;2021-03-31;2022-05-01;241.45999999999998;396.0
5.0;154.19;2021-04-06;2022-05-01;764.56;390.0
2.0;88.89;2021-04-16;2022-05-01;175.92999999999998;380.0
1.0;313.44;2021-04-07;2022-05-01;313.1;389.0
1.0;136.59;2021-04-06;2022-05-01;136.25;390.0
2.0;119.57000000000001;2021-04-06;2022-05-01;237.29999999999998;390.0
2.0;75.53;2021-04-06;2022-05-01;149.2;390.0
1.0;150.51999999999998;2021-04-03;2022-05-01;150.17999999999998;393.0
5.0;263.86;2021-03-30;2022-05-01;1312.94;397.0
2.0;130.07;2021-04-07;2022-05-01;258.28000000000003;389.0
2.0;132.51;2021-04-13;2022-05-01;263.17;383.0
1.0;104.98;2021-04-08;2022-05-01;104.64;388.0
1.0;123.68;2021-04-14;2022-05-01;123.34;382.0
1.0;231.45;2021-05-30;2022-05-01;231.10999999999999;336.0
1.0;125.68;2021-06-08;2022-05-01;125.34;327.0
2.0;152.76999999999998;2021-05-24;2022-05-01;303.69;342.0
2.0;136.60999999999999;2021-06-09;2022-05-01;271.36;326.0
2.0;103.27000000000001;2021-06-03;2022-05-01;204.67999999999998;332.0
1.0;261.12;2021-05-31;2022-05-01;260.78000000000003;335.0
4.0;222.17999999999998;2021-05-24;2022-05-01;883.8399999999999;342.0
1.0;88.89;2021-05-31;2022-05-01;88.55;335.0
2.0;139.47;2021-05-24;2022-05-01;277.1;342.0
2.0;162.42;2021-05-26;2022-05-01;322.99;340.0
2.0;235.45;2021-06-01;2022-05-01;469.06;334.0
1.0;101.42;2021-06-08;2022-05-01;101.08;327.0
2.0;118.19000000000001;2021-05-26;2022-05-01;234.53;340.0
1.0;176.14999999999998;2021-05-29;2022-05-01;175.80999999999997;337.0
1.0;260.18;2021-05-21;2022-05-01;259.84000000000003;345.0
3.0;271.81;2021-06-05;2022-05-01;812.0699999999999;330.0
2.0;134.0;2021-05-17;2022-05-01;266.15000000000003;349.0
1.0;101.42;2021-06-07;2022-05-01;101.08;328.0
1.0;277.44;2021-06-09;2022-05-01;277.1;326.0
1.0;116.49000000000001;2021-06-08;2022-05-01;116.15;327.0
1.0;136.03;2021-05-24;2022-05-01;135.69;342.0
1.0;113.03;2021-06-03;2022-05-01;112.69;332.0
6.0;122.88000000000001;2021-05-18;2022-05-01;729.4;348.0
1.0;103.83;2021-06-01;2022-05-01;103.49;334.0
1.0;163.29;2021-06-09;2022-05-01;162.95;326.0
3.0;176.45;2021-06-01;2022-05-01;525.9799999999999;334.0
1.0;110.74000000000001;2021-05-23;2022-05-01;110.4;343.0
1.0;196.94;2021-05-20;2022-05-01;196.6;346.0
1.0;76.13000000000001;2021-05-17;2022-05-01;75.79;349.0
1.0;106.13000000000001;2021-06-09;2022-05-01;105.79;326.0
1.0;280.09999999999997;2021-05-24;2022-05-01;279.76;342.0
2.0;185.76999999999998;2021-06-08;2022-05-01;369.7;327.0
1.0;259.06;2021-05-17;2022-05-01;258.72;349.0
1.0;159.84;2021-06-08;2022-05-01;159.5;327.0
3.0;347.31;2021-06-05;2022-05-01;1038.5700000000002;330.0
1.0;125.68;2021-06-02;2022-05-01;125.34;333.0
2.0;131.44;2021-06-09;2022-05-01;261.02000000000004;326.0
1.0;201.85;2021-07-01;2022-05-01;201.51;304.0
1.0;133.73;2021-06-11;2022-05-01;133.39;324.0
1.0;216.17999999999998;2021-06-04;2022-05-01;215.83999999999997;331.0
2.0;372.99;2021-06-05;2022-05-01;744.13;330.0
1.0;174.32;2021-06-08;2022-05-01;173.98;327.0
1.0;88.89;2021-05-18;2022-05-01;88.55;348.0
2.0;185.88;2021-06-08;2022-05-01;369.91;327.0
2.0;98.67;2021-06-08;2022-05-01;195.48;327.0
1.0;136.03;2021-06-06;2022-05-01;135.69;329.0
2.0;169.63;2021-06-07;2022-05-01;337.41;328.0
1.0;190.07;2021-05-24;2022-05-01;189.73;342.0
1.0;76.13000000000001;2021-06-10;2022-05-01;75.79;325.0
1.0;101.44000000000001;2021-05-30;2022-05-01;101.10000000000001;336.0
1.0;110.71000000000001;2021-05-16;2022-05-01;110.37;350.0
2.0;172.48999999999998;2021-06-08;2022-05-01;343.14000000000004;327.0
3.0;179.62;2021-06-06;2022-05-01;535.51;329.0
1.0;277.21;2021-06-03;2022-05-01;276.87;332.0
1.0;201.23;2021-06-06;2022-05-01;200.89;329.0
1.0;636.15;2021-06-11;2022-05-01;635.81;324.0
1.0;111.78;2021-06-08;2022-05-01;111.44;327.0
1.0;436.11;2021-05-18;2022-05-01;435.77000000000004;348.0
1.0;294.12;2021-05-25;2022-05-01;293.78000000000003;341.0
1.0;196.97;2021-05-25;2022-05-01;196.63;341.0
2.0;90.57000000000001;2021-05-30;2022-05-01;179.28;336.0
2.0;169.60999999999999;2021-06-04;2022-05-01;337.36;331.0
1.0;174.32;2021-05-24;2022-05-01;173.98;342.0
2.0;323.61;2021-05-26;2022-05-01;645.37;340.0
3.0;193.79;2021-06-03;2022-05-01;578.01;332.0
1.0;150.97;2021-05-31;2022-05-01;150.63;335.0
3.0;131.04999999999998;2021-06-04;2022-05-01;389.78000000000003;331.0
2.0;150.0;2021-06-09;2022-05-01;298.15000000000003;326.0
1.0;170.53;2021-06-03;2022-05-01;170.19;332.0
1.0;121.35000000000001;2021-06-08;2022-05-01;121.01;327.0
1.0;225.01999999999998;2021-06-11;2022-05-01;224.67999999999998;324.0
1.0;201.23;2021-06-01;2022-05-01;200.89;334.0
3.0;97.69000000000001;2021-05-27;2022-05-01;289.72;339.0
1.0;201.23;2021-05-30;2022-05-01;200.89;336.0
1.0;162.44;2021-05-23;2022-05-01;162.1;343.0
2.0;156.73;2021-05-24;2022-05-01;311.6;342.0
1.0;137.17;2021-06-05;2022-05-01;136.82999999999998;330.0
1.0;579.49;2021-06-03;2022-05-01;579.15;332.0
1.0;114.19000000000001;2021-06-02;2022-05-01;113.85000000000001;333.0
1.0;150.51999999999998;2021-05-26;2022-05-01;150.17999999999998;340.0
1.0;168.22;2021-05-27;2022-05-01;167.88;339.0
1.0;592.46;2021-05-28;2022-05-01;592.12;338.0
1.0;174.32;2021-06-10;2022-05-01;173.98;325.0
2.0;164.19;2021-06-07;2022-05-01;326.52000000000004;328.0
2.0;94.61;2021-05-27;2022-05-01;187.36999999999998;339.0
1.0;87.62;2021-06-11;2022-05-01;87.28;324.0
1.0;121.53;2021-05-31;2022-05-01;121.19;335.0
1.0;70.91000000000001;2021-06-10;2022-05-01;70.57000000000001;325.0
2.0;187.98999999999998;2021-06-02;2022-05-01;374.14000000000004;333.0
2.0;60.01;2021-06-03;2022-05-01;118.18;332.0
1.0;153.16;2021-04-10;2022-05-01;152.82;386.0
1.0;231.45;2021-03-30;2022-05-01;231.10999999999999;397.0
1.0;110.71000000000001;2021-04-11;2022-05-01;110.37;385.0
1.0;89.01;2021-04-13;2022-05-01;88.67;383.0
1.0;111.89;2021-04-13;2022-05-01;111.55;383.0
1.0;136.59;2021-04-07;2022-05-01;136.25;389.0
1.0;157.88;2021-04-05;2022-05-01;157.54;391.0
2.0;112.74000000000001;2021-04-07;2022-05-01;223.63;389.0
1.0;129.13;2021-04-11;2022-05-01;128.79;385.0
3.0;280.7;2021-04-06;2022-05-01;838.7299999999999;390.0
1.0;461.39;2021-04-02;2022-05-01;461.05;394.0
2.0;188.14999999999998;2021-04-08;2022-05-01;374.46000000000004;388.0
3.0;98.47;2021-04-08;2022-05-01;292.04;388.0
1.0;173.95999999999998;2021-03-30;2022-05-01;173.61999999999998;397.0
1.0;205.56;2021-04-06;2022-05-01;205.22;390.0
1.0;220.88;2021-04-02;2022-05-01;220.54;394.0
5.0;140.62;2021-04-07;2022-05-01;696.6999999999999;389.0
1.0;231.45;2021-04-05;2022-05-01;231.10999999999999;391.0
3.0;201.56;2021-04-06;2022-05-01;601.3299999999999;390.0
2.0;200.41;2021-04-20;2022-05-01;398.97;376.0
1.0;244.69;2021-04-03;2022-05-01;244.35;393.0
3.0;197.53;2021-04-06;2022-05-01;589.2299999999999;390.0
5.0;107.74000000000001;2021-04-07;2022-05-01;532.3199999999999;389.0
1.0;287.78999999999996;2021-04-07;2022-05-01;287.45;389.0
1.0;208.45999999999998;2021-03-29;2022-05-01;208.11999999999998;398.0
2.0;135.39;2021-04-13;2022-05-01;268.93;383.0
2.0;151.56;2021-04-14;2022-05-01;301.27000000000004;382.0
1.0;76.13000000000001;2021-04-01;2022-05-01;75.79;395.0
1.0;148.54;2021-04-10;2022-05-01;148.2;386.0
1.0;150.51999999999998;2021-04-05;2022-05-01;150.17999999999998;391.0
2.0;133.16;2021-03-31;2022-05-01;264.46000000000004;396.0
1.0;88.87;2021-04-16;2022-05-01;88.53;380.0
6.0;126.72;2021-04-07;2022-05-01;752.41;389.0
1.0;110.74000000000001;2021-03-31;2022-05-01;110.4;396.0
3.0;173.29;2021-04-09;2022-05-01;516.5;387.0
1.0;51.989999999999995;2021-03-30;2022-05-01;51.65;397.0
7.0;143.87;2021-03-31;2022-05-01;997.68;396.0
3.0;137.25;2021-04-13;2022-05-01;408.38;383.0
1.0;193.51999999999998;2021-04-11;2022-05-01;193.17999999999998;385.0
1.0;212.73;2021-04-14;2022-05-01;212.39;382.0
1.0;136.59;2021-04-06;2022-05-01;136.25;390.0
3.0;232.01;2021-03-28;2022-05-01;692.66;399.0
2.0;129.29;2021-04-05;2022-05-01;256.74;391.0
3.0;126.83;2021-03-31;2022-05-01;377.14000000000004;396.0
1.0;58.879999999999995;2021-04-01;2022-05-01;58.54;395.0
4.0;238.98999999999998;2021-04-07;2022-05-01;951.0699999999999;389.0
1.0;130.17;2021-04-13;2022-05-01;129.82999999999998;383.0
2.0;97.97;2021-04-01;2022-05-01;194.1;395.0
3.0;166.60999999999999;2021-04-12;2022-05-01;496.47;384.0
1.0;158.98;2021-03-28;2022-05-01;158.64;399.0
8.0;139.10999999999999;2021-03-30;2022-05-01;1101.95;397.0
1.0;101.44000000000001;2021-04-03;2022-05-01;101.10000000000001;393.0
1.0;109.37;2021-04-02;2022-05-01;109.03;394.0
1.0;173.95999999999998;2021-05-01;2022-05-01;173.61999999999998;365.0
4.0;161.67;2021-04-02;2022-05-01;641.8299999999999;394.0
1.0;90.04;2021-04-14;2022-05-01;89.7;382.0
1.0;187.76999999999998;2021-04-01;2022-05-01;187.42999999999998;395.0
