Historic Number Of Orders,Average Order Value,First Active,Last Active,Historic Customer Lifetime Value,days active
1.0,130.84,2021-11-29,2022-04-30,130.5,152.0
1.0,93.47,2021-12-02,2022-04-30,93.13,149.0
1.0,162.47,2021-12-06,2022-04-30,162.13,145.0
1.0,331.39,2021-11-23,2022-04-30,331.05,158.0
1.0,173.95999999999998,2021-11-25,2022-04-30,173.61999999999998,156.0
1.0,403.92,2021-12-01,2022-04-30,403.58000000000004,150.0
1.0,346.40999999999997,2021-11-28,2022-04-30,346.07,153.0
2.0,133.23,2021-11-22,2022-04-30,264.6,159.0
2.0,284.0,2021-11-24,2022-04-30,566.15,157.0
1.0,240.64,2021-11-28,2022-04-30,240.29999999999998,153.0
1.0,139.47,2021-11-23,2022-04-30,139.13,158.0
1.0,160.06,2021-12-06,2022-04-30,159.72,145.0
1.0,403.92,2021-11-21,2022-04-30,403.58000000000004,160.0
1.0,231.45,2021-12-06,2022-04-30,231.10999999999999,145.0
1.0,104.98,2021-11-25,2022-04-30,104.64,156.0
1.0,90.04,2021-11-26,2022-04-30,89.7,155.0
1.0,207.29999999999998,2021-11-24,2022-04-30,206.95999999999998,157.0
1.0,142.92,2021-12-06,2022-04-30,142.57999999999998,145.0
1.0,173.95999999999998,2021-11-25,2022-04-30,173.61999999999998,156.0
1.0,257.1,2021-12-08,2022-04-30,256.76,143.0
1.0,173.95999999999998,2021-11-24,2022-04-30,173.61999999999998,157.0
2.0,116.91000000000001,2021-11-22,2022-04-30,231.98,159.0
1.0,319.06,2021-11-26,2022-04-30,318.72,155.0
1.0,111.88000000000001,2021-11-26,2022-04-30,111.54,155.0
1.0,208.45,2021-11-26,2022-04-30,208.10999999999999,155.0
1.0,269.40999999999997,2021-11-21,2022-04-30,269.07,160.0
1.0,137.17999999999998,2021-12-02,2022-04-30,136.83999999999997,149.0
1.0,173.95999999999998,2021-11-21,2022-04-30,173.61999999999998,160.0
2.0,236.23,2021-11-24,2022-04-30,470.6,157.0
1.0,111.88000000000001,2021-11-29,2022-04-30,111.54,152.0
1.0,157.87,2021-12-06,2022-04-30,157.53,145.0
1.0,123.94000000000001,2021-11-25,2022-04-30,123.60000000000001,156.0
1.0,111.88000000000001,2021-11-24,2022-04-30,111.54,157.0
1.0,298.96,2021-11-23,2022-04-30,298.62,158.0
1.0,173.95999999999998,2021-11-24,2022-04-30,173.61999999999998,157.0
1.0,173.95999999999998,2021-11-25,2022-04-30,173.61999999999998,156.0
1.0,67.5,2021-11-26,2022-04-30,67.16,155.0
1.0,90.04,2021-11-22,2022-04-30,89.7,159.0
1.0,101.54,2021-12-07,2022-04-30,101.2,144.0
1.0,450.84,2021-11-22,2022-04-30,450.5,159.0
2.0,516.35,2021-12-04,2022-04-30,1030.8600000000001,147.0
2.0,348.15,2021-11-22,2022-04-30,694.4499999999999,159.0
1.0,204.69,2021-11-27,2022-04-30,204.35,154.0
1.0,130.84,2021-11-28,2022-04-30,130.5,153.0
1.0,171.54,2021-11-24,2022-04-30,171.2,157.0
1.0,248.7,2021-11-26,2022-04-30,248.35999999999999,155.0
1.0,157.87,2021-12-06,2022-04-30,157.53,145.0
1.0,417.69,2021-11-29,2022-04-30,417.35,152.0
1.0,403.9,2021-11-26,2022-04-30,403.56,155.0
2.0,169.94,2021-11-22,2022-04-30,338.03000000000003,159.0
1.0,173.95999999999998,2021-11-25,2022-04-30,173.61999999999998,156.0
1.0,150.51999999999998,2021-11-27,2022-04-30,150.17999999999998,154.0
1.0,173.95999999999998,2021-11-24,2022-04-30,173.61999999999998,157.0
1.0,336.99,2021-11-22,2022-04-30,336.65000000000003,159.0
1.0,173.95999999999998,2021-11-28,2022-04-30,173.61999999999998,153.0
1.0,236.22,2021-11-26,2022-04-30,235.88,155.0
1.0,51.51,2021-11-27,2022-04-30,51.17,154.0
1.0,116.35000000000001,2021-12-09,2022-04-30,116.01,142.0
2.0,295.19,2021-11-23,2022-04-30,588.54,158.0
1.0,173.95999999999998,2021-11-24,2022-04-30,173.61999999999998,157.0
1.0,333.2,2021-11-23,2022-04-30,332.86,158.0
1.0,93.49000000000001,2021-11-23,2022-04-30,93.15,158.0
1.0,201.51,2021-11-29,2022-04-30,201.17,152.0
1.0,108.42,2021-12-06,2022-04-30,108.08,145.0
2.0,115.48,2021-11-26,2022-04-30,229.10999999999999,155.0
1.0,201.23,2021-11-15,2022-04-30,200.89,166.0
1.0,168.23,2021-11-27,2022-04-30,167.89,154.0
2.0,149.82,2021-11-27,2022-04-30,297.79,154.0
1.0,208.69,2021-11-23,2022-04-30,208.35,158.0
1.0,192.35,2021-12-01,2022-04-30,192.01,150.0
1.0,93.21000000000001,2021-11-29,2022-04-30,92.87,152.0
1.0,173.95999999999998,2021-11-25,2022-04-30,173.61999999999998,156.0
1.0,257.1,2021-11-21,2022-04-30,256.76,160.0
1.0,139.47,2021-11-26,2022-04-30,139.13,155.0
1.0,77.28,2021-11-29,2022-04-30,76.94,152.0
1.0,101.51,2021-11-26,2022-04-30,101.17,155.0
1.0,212.75,2021-11-26,2022-04-30,212.41,155.0
2.0,208.76999999999998,2021-11-21,2022-04-30,415.69,160.0
1.0,125.68,2021-11-23,2022-04-30,125.34,158.0
2.0,103.19000000000001,2021-11-28,2022-04-30,204.54,153.0
1.0,139.47,2021-11-29,2022-04-30,139.13,152.0
4.0,406.37,2021-11-30,2022-04-30,1620.6000000000001,151.0
1.0,174.32,2021-12-08,2022-04-30,173.98,143.0
1.0,130.84,2021-11-22,2022-04-30,130.5,159.0
1.0,139.47,2021-11-29,2022-04-30,139.13,152.0
1.0,153.26,2021-12-08,2022-04-30,152.92,143.0
1.0,156.01999999999998,2021-12-02,2022-04-30,155.67999999999998,149.0
1.0,110.74000000000001,2021-05-30,2022-04-30,110.4,335.0
1.0,277.44,2021-05-26,2022-04-30,277.1,339.0
2.0,110.74000000000001,2021-05-20,2022-04-30,219.63,345.0
1.0,111.78,2021-06-02,2022-04-30,111.44,332.0
2.0,155.98999999999998,2021-06-02,2022-04-30,310.12,332.0
2.0,187.63,2021-08-27,2022-04-30,373.40000000000003,246.0
1.0,65.79,2021-06-07,2022-04-30,65.45,327.0
1.0,125.66000000000001,2021-06-01,2022-04-30,125.32000000000001,333.0
1.0,201.23,2021-06-04,2022-04-30,200.89,330.0
1.0,88.89,2021-05-18,2022-04-30,88.55,347.0
1.0,57.73,2021-05-24,2022-04-30,57.39,341.0
1.0,231.45,2021-06-03,2022-04-30,231.10999999999999,331.0
1.0,174.32,2021-05-24,2022-04-30,173.98,341.0
1.0,150.97,2021-05-23,2022-04-30,150.63,342.0
1.0,100.55000000000001,2021-06-07,2022-04-30,100.21000000000001,327.0
1.0,145.51,2021-05-17,2022-04-30,145.17,348.0
1.0,99.24000000000001,2021-06-08,2022-04-30,98.9,326.0
1.0,225.01999999999998,2021-06-01,2022-04-30,224.67999999999998,333.0
1.0,92.34,2021-06-07,2022-04-30,92.0,327.0
1.0,199.12,2021-06-03,2022-04-30,198.78,331.0
1.0,326.89,2021-05-20,2022-04-30,326.55,345.0
2.0,142.89999999999998,2021-06-03,2022-04-30,283.95,331.0
1.0,201.23,2021-05-30,2022-04-30,200.89,335.0
3.0,244.53,2021-06-04,2022-04-30,730.2199999999999,330.0
2.0,189.32999999999998,2021-05-31,2022-04-30,376.81,334.0
1.0,231.45,2021-05-25,2022-04-30,231.10999999999999,340.0
1.0,216.17999999999998,2021-06-04,2022-04-30,215.83999999999997,330.0
2.0,314.01,2021-06-07,2022-04-30,626.17,327.0
1.0,254.0,2021-05-26,2022-04-30,253.66,339.0
1.0,225.01999999999998,2021-06-03,2022-04-30,224.67999999999998,331.0
1.0,89.41000000000001,2021-06-09,2022-04-30,89.07000000000001,325.0
1.0,104.98,2021-06-08,2022-04-30,104.64,326.0
4.0,178.07999999999998,2021-06-08,2022-04-30,707.4499999999999,326.0
1.0,118.78,2021-06-02,2022-04-30,118.44,332.0
1.0,369.42,2021-06-03,2022-04-30,369.08000000000004,331.0
1.0,233.76,2021-06-11,2022-04-30,233.42,323.0
1.0,204.97,2021-05-31,2022-04-30,204.63,334.0
1.0,174.32,2021-05-24,2022-04-30,173.98,341.0
3.0,519.16,2021-05-27,2022-04-30,1554.1100000000001,338.0
4.0,257.25,2021-06-04,2022-04-30,1024.1200000000001,330.0
1.0,256.22,2021-06-10,2022-04-30,255.88,324.0
1.0,152.38,2021-06-03,2022-04-30,152.04,331.0
2.0,156.73,2021-05-25,2022-04-30,311.6,340.0
2.0,185.92999999999998,2021-05-25,2022-04-30,370.0,340.0
5.0,324.87,2021-05-21,2022-04-30,1617.97,344.0
3.0,147.84,2021-06-01,2022-04-30,440.15000000000003,333.0
1.0,369.42,2021-06-10,2022-04-30,369.08000000000004,324.0
1.0,193.51999999999998,2021-05-24,2022-04-30,193.17999999999998,341.0
2.0,106.7,2021-05-30,2022-04-30,211.54999999999998,335.0
1.0,231.23,2021-06-02,2022-04-30,230.89,332.0
1.0,340.68,2021-05-25,2022-04-30,340.34000000000003,340.0
1.0,231.45,2021-05-26,2022-04-30,231.10999999999999,339.0
1.0,320.98,2021-06-05,2022-04-30,320.64000000000004,329.0
2.0,307.25,2021-05-24,2022-04-30,612.64,341.0
1.0,228.82,2021-06-01,2022-04-30,228.48,333.0
1.0,145.23,2021-05-19,2022-04-30,144.89,346.0
1.0,114.19000000000001,2021-06-01,2022-04-30,113.85000000000001,333.0
1.0,176.26,2021-06-09,2022-04-30,175.92,325.0
2.0,173.95999999999998,2021-05-24,2022-04-30,346.07,341.0
1.0,123.37,2021-05-26,2022-04-30,123.03,339.0
1.0,130.51,2021-06-08,2022-04-30,130.17,326.0
1.0,337.58,2021-05-25,2022-04-30,337.24,340.0
2.0,244.53,2021-05-15,2022-04-30,487.22,350.0
1.0,228.82,2021-06-01,2022-04-30,228.48,333.0
2.0,166.5,2021-06-03,2022-04-30,331.15000000000003,331.0
1.0,101.42,2021-06-04,2022-04-30,101.08,330.0
2.0,173.37,2021-06-02,2022-04-30,344.89000000000004,332.0
1.0,99.21000000000001,2021-06-06,2022-04-30,98.87,328.0
1.0,213.64,2021-06-09,2022-04-30,213.29999999999998,325.0
1.0,87.62,2021-06-06,2022-04-30,87.28,328.0
3.0,156.72,2021-05-18,2022-04-30,466.8,347.0
3.0,96.17,2021-05-23,2022-04-30,285.14000000000004,342.0
1.0,270.55,2021-05-23,2022-04-30,270.21000000000004,342.0
1.0,110.71000000000001,2021-06-04,2022-04-30,110.37,330.0
1.0,159.84,2021-06-06,2022-04-30,159.5,328.0
1.0,118.78,2021-06-08,2022-04-30,118.44,326.0
1.0,71.54,2021-05-20,2022-04-30,71.2,345.0
1.0,98.08,2021-06-03,2022-04-30,97.74,331.0
2.0,265.98,2021-06-04,2022-04-30,530.11,330.0
2.0,400.46999999999997,2021-06-10,2022-04-30,799.0899999999999,324.0
1.0,150.97,2021-05-31,2022-04-30,150.63,334.0
1.0,225.01999999999998,2021-06-02,2022-04-30,224.67999999999998,332.0
1.0,366.33,2021-06-06,2022-04-30,365.99,328.0
1.0,201.23,2021-06-01,2022-04-30,200.89,333.0
1.0,358.51,2021-05-20,2022-04-30,358.17,345.0
1.0,125.68,2021-06-09,2022-04-30,125.34,325.0
1.0,137.17999999999998,2021-05-27,2022-04-30,136.83999999999997,338.0
1.0,102.58,2021-06-02,2022-04-30,102.24,332.0
1.0,230.31,2021-05-15,2022-04-30,229.97,350.0
1.0,201.23,2021-06-03,2022-04-30,200.89,331.0
1.0,123.37,2021-06-10,2022-04-30,123.03,324.0
1.0,130.13,2021-06-03,2022-04-30,129.79,331.0
1.0,257.57,2021-06-02,2022-04-30,257.23,332.0
2.0,188.35,2021-05-26,2022-04-30,374.85,339.0
3.0,234.51999999999998,2021-05-29,2022-04-30,700.2099999999999,336.0
1.0,193.87,2021-05-24,2022-04-30,193.53,341.0
2.0,105.53,2021-05-24,2022-04-30,209.20999999999998,341.0
1.0,88.89,2021-05-18,2022-04-30,88.55,347.0
1.0,91.7,2021-06-07,2022-04-30,91.36,327.0
2.0,227.23,2021-05-29,2022-04-30,452.61,336.0
1.0,174.32,2021-06-10,2022-04-30,173.98,324.0
1.0,232.60999999999999,2021-05-25,2022-04-30,232.26999999999998,340.0
4.0,224.23999999999998,2021-06-10,2022-04-30,892.0899999999999,324.0
1.0,194.67,2021-06-08,2022-04-30,194.32999999999998,326.0
1.0,186.62,2021-06-09,2022-04-30,186.28,325.0
1.0,233.76,2021-06-08,2022-04-30,233.42,326.0
1.0,93.48,2021-06-07,2022-04-30,93.14,327.0
2.0,122.93,2021-05-15,2022-04-30,244.0,350.0
1.0,277.44,2021-06-07,2022-04-30,277.1,327.0
3.0,195.64,2021-06-08,2022-04-30,583.56,326.0
2.0,114.38000000000001,2021-06-03,2022-04-30,226.91,331.0
2.0,151.91,2021-06-09,2022-04-30,301.96000000000004,325.0
1.0,135.92999999999998,2021-06-03,2022-04-30,135.58999999999997,331.0
1.0,323.43,2021-06-03,2022-04-30,323.09000000000003,331.0
1.0,288.95,2021-05-16,2022-04-30,288.61,349.0
1.0,195.79999999999998,2021-06-07,2022-04-30,195.45999999999998,327.0
4.0,162.98999999999998,2021-05-16,2022-04-30,647.0999999999999,349.0
3.0,93.04,2021-06-05,2022-04-30,275.75,329.0
1.0,88.89,2021-04-08,2022-04-30,88.55,387.0
1.0,150.97,2021-04-24,2022-04-30,150.63,371.0
2.0,131.42,2021-03-23,2022-04-30,260.99,403.0
1.0,259.74,2021-04-25,2022-04-30,259.40000000000003,370.0
1.0,174.32,2021-03-24,2022-04-30,173.98,402.0
1.0,202.7,2021-04-05,2022-04-30,202.35999999999999,390.0
2.0,154.01999999999998,2021-03-26,2022-04-30,306.2,400.0
3.0,208.39999999999998,2021-03-24,2022-04-30,621.8299999999999,402.0
4.0,139.1,2021-04-27,2022-04-30,551.54,368.0
1.0,274.0,2021-04-05,2022-04-30,273.66,390.0
1.0,201.85,2021-03-25,2022-04-30,201.51,401.0
1.0,217.35,2021-03-25,2022-04-30,217.01,401.0
1.0,91.42,2021-04-08,2022-04-30,91.08,387.0
2.0,127.96000000000001,2021-03-23,2022-04-30,254.07,403.0
2.0,125.89,2021-03-21,2022-04-30,249.92999999999998,405.0
1.0,139.47,2021-04-05,2022-04-30,139.13,390.0
2.0,133.14,2021-03-24,2022-04-30,264.43,402.0
1.0,267.61,2021-03-25,2022-04-30,267.27000000000004,401.0
1.0,90.02000000000001,2021-03-23,2022-04-30,89.68,403.0
2.0,165.81,2021-03-24,2022-04-30,329.76,402.0
3.0,118.2,2021-04-09,2022-04-30,351.24,386.0
3.0,176.73999999999998,2021-03-23,2022-04-30,526.8499999999999,403.0
1.0,91.75,2021-04-05,2022-04-30,91.41,390.0
1.0,84.17,2021-03-24,2022-04-30,83.83,402.0
2.0,117.61,2021-03-23,2022-04-30,233.35999999999999,403.0
4.0,159.81,2021-03-24,2022-04-30,634.39,402.0
1.0,163.97,2021-03-25,2022-04-30,163.63,401.0
1.0,150.51999999999998,2021-03-25,2022-04-30,150.17999999999998,401.0
1.0,88.89,2021-03-23,2022-04-30,88.55,403.0
3.0,134.37,2021-03-24,2022-04-30,399.74,402.0
1.0,157.29,2021-03-23,2022-04-30,156.95,403.0
1.0,145.23,2021-04-03,2022-04-30,144.89,392.0
3.0,142.88,2021-03-22,2022-04-30,425.28000000000003,404.0
1.0,319.42,2021-04-07,2022-04-30,319.08000000000004,388.0
3.0,282.34999999999997,2021-03-25,2022-04-30,843.68,401.0
1.0,201.23,2021-04-08,2022-04-30,200.89,387.0
3.0,124.34,2021-03-25,2022-04-30,369.67,401.0
1.0,139.47,2021-07-05,2022-04-30,139.13,299.0
3.0,198.09,2021-03-23,2022-04-30,590.91,403.0
1.0,137.17999999999998,2021-04-05,2022-04-30,136.83999999999997,390.0
1.0,96.29,2021-03-24,2022-04-30,95.95,402.0
1.0,240.66,2021-03-27,2022-04-30,240.32,399.0
1.0,91.06,2021-04-05,2022-04-30,90.72,390.0
1.0,129.13,2021-03-27,2022-04-30,128.79,399.0
2.0,221.25,2021-04-05,2022-04-30,440.66,390.0
1.0,152.13,2021-04-16,2022-04-30,151.79,379.0
1.0,104.98,2021-03-25,2022-04-30,104.64,401.0
3.0,134.10999999999999,2021-03-26,2022-04-30,398.98,400.0
2.0,138.53,2021-03-24,2022-04-30,275.21000000000004,402.0
2.0,130.63,2021-04-05,2022-04-30,259.41,390.0
1.0,150.97,2021-03-27,2022-04-30,150.63,399.0
5.0,132.23,2021-03-25,2022-04-30,654.78,401.0
1.0,48.54,2021-03-23,2022-04-30,48.2,403.0
4.0,150.41,2021-03-23,2022-04-30,596.79,403.0
1.0,121.79,2021-03-23,2022-04-30,121.45,403.0
1.0,95.15,2021-03-25,2022-04-30,94.81,401.0
1.0,208.45999999999998,2021-04-05,2022-04-30,208.11999999999998,390.0
1.0,91.41000000000001,2021-03-23,2022-04-30,91.07000000000001,403.0
1.0,94.4,2021-04-05,2022-04-30,94.06,390.0
1.0,163.97,2021-03-21,2022-04-30,163.63,405.0
1.0,125.68,2021-03-24,2022-04-30,125.34,402.0
2.0,138.32999999999998,2021-04-05,2022-04-30,274.8,390.0
5.0,148.2,2021-03-27,2022-04-30,734.63,399.0
2.0,159.75,2021-05-03,2022-04-30,317.65000000000003,362.0
1.0,257.1,2021-03-24,2022-04-30,256.76,402.0
1.0,107.29,2021-03-24,2022-04-30,106.95,402.0
2.0,121.65,2021-03-31,2022-04-30,241.45999999999998,395.0
5.0,154.19,2021-04-06,2022-04-30,764.56,389.0
2.0,88.89,2021-04-16,2022-04-30,175.92999999999998,379.0
1.0,313.44,2021-04-07,2022-04-30,313.1,388.0
1.0,136.59,2021-04-06,2022-04-30,136.25,389.0
2.0,119.57000000000001,2021-04-06,2022-04-30,237.29999999999998,389.0
2.0,75.53,2021-04-06,2022-04-30,149.2,389.0
1.0,150.51999999999998,2021-04-03,2022-04-30,150.17999999999998,392.0
5.0,263.86,2021-03-30,2022-04-30,1312.94,396.0
2.0,130.07,2021-04-07,2022-04-30,258.28000000000003,388.0
2.0,132.51,2021-04-13,2022-04-30,263.17,382.0
1.0,104.98,2021-04-08,2022-04-30,104.64,387.0
1.0,123.68,2021-04-14,2022-04-30,123.34,381.0
1.0,231.45,2021-05-30,2022-04-30,231.10999999999999,335.0
1.0,125.68,2021-06-08,2022-04-30,125.34,326.0
2.0,152.76999999999998,2021-05-24,2022-04-30,303.69,341.0
2.0,136.60999999999999,2021-06-09,2022-04-30,271.36,325.0
2.0,103.27000000000001,2021-06-03,2022-04-30,204.67999999999998,331.0
1.0,261.12,2021-05-31,2022-04-30,260.78000000000003,334.0
4.0,222.17999999999998,2021-05-24,2022-04-30,883.8399999999999,341.0
1.0,88.89,2021-05-31,2022-04-30,88.55,334.0
2.0,139.47,2021-05-24,2022-04-30,277.1,341.0
2.0,162.42,2021-05-26,2022-04-30,322.99,339.0
2.0,235.45,2021-06-01,2022-04-30,469.06,333.0
1.0,101.42,2021-06-08,2022-04-30,101.08,326.0
2.0,118.19000000000001,2021-05-26,2022-04-30,234.53,339.0
1.0,176.14999999999998,2021-05-29,2022-04-30,175.80999999999997,336.0
1.0,260.18,2021-05-21,2022-04-30,259.84000000000003,344.0
3.0,271.81,2021-06-05,2022-04-30,812.0699999999999,329.0
2.0,134.0,2021-05-17,2022-04-30,266.15000000000003,348.0
1.0,101.42,2021-06-07,2022-04-30,101.08,327.0
1.0,277.44,2021-06-09,2022-04-30,277.1,325.0
1.0,116.49000000000001,2021-06-08,2022-04-30,116.15,326.0
1.0,136.03,2021-05-24,2022-04-30,135.69,341.0
1.0,113.03,2021-06-03,2022-04-30,112.69,331.0
6.0,122.88000000000001,2021-05-18,2022-04-30,729.4,347.0
1.0,103.83,2021-06-01,2022-04-30,103.49,333.0
1.0,163.29,2021-06-09,2022-04-30,162.95,325.0
3.0,176.45,2021-06-01,2022-04-30,525.9799999999999,333.0
1.0,110.74000000000001,2021-05-23,2022-04-30,110.4,342.0
1.0,196.94,2021-05-20,2022-04-30,196.6,345.0
1.0,76.13000000000001,2021-05-17,2022-04-30,75.79,348.0
1.0,106.13000000000001,2021-06-09,2022-04-30,105.79,325.0
1.0,280.09999999999997,2021-05-24,2022-04-30,279.76,341.0
2.0,185.76999999999998,2021-06-08,2022-04-30,369.7,326.0
1.0,259.06,2021-05-17,2022-04-30,258.72,348.0
1.0,159.84,2021-06-08,2022-04-30,159.5,326.0
3.0,347.31,2021-06-05,2022-04-30,1038.5700000000002,329.0
1.0,125.68,2021-06-02,2022-04-30,125.34,332.0
2.0,131.44,2021-06-09,2022-04-30,261.02000000000004,325.0
1.0,201.85,2021-07-01,2022-04-30,201.51,303.0
1.0,133.73,2021-06-11,2022-04-30,133.39,323.0
1.0,216.17999999999998,2021-06-04,2022-04-30,215.83999999999997,330.0
2.0,372.99,2021-06-05,2022-04-30,744.13,329.0
1.0,174.32,2021-06-08,2022-04-30,173.98,326.0
1.0,88.89,2021-05-18,2022-04-30,88.55,347.0
2.0,185.88,2021-06-08,2022-04-30,369.91,326.0
2.0,98.67,2021-06-08,2022-04-30,195.48,326.0
1.0,136.03,2021-06-06,2022-04-30,135.69,328.0
2.0,169.63,2021-06-07,2022-04-30,337.41,327.0
1.0,190.07,2021-05-24,2022-04-30,189.73,341.0
1.0,76.13000000000001,2021-06-10,2022-04-30,75.79,324.0
1.0,101.44000000000001,2021-05-30,2022-04-30,101.10000000000001,335.0
1.0,110.71000000000001,2021-05-16,2022-04-30,110.37,349.0
2.0,172.48999999999998,2021-06-08,2022-04-30,343.14000000000004,326.0
3.0,179.62,2021-06-06,2022-04-30,535.51,328.0
1.0,277.21,2021-06-03,2022-04-30,276.87,331.0
1.0,201.23,2021-06-06,2022-04-30,200.89,328.0
1.0,636.15,2021-06-11,2022-04-30,635.81,323.0
1.0,111.78,2021-06-08,2022-04-30,111.44,326.0
1.0,436.11,2021-05-18,2022-04-30,435.77000000000004,347.0
1.0,294.12,2021-05-25,2022-04-30,293.78000000000003,340.0
1.0,196.97,2021-05-25,2022-04-30,196.63,340.0
2.0,90.57000000000001,2021-05-30,2022-04-30,179.28,335.0
2.0,169.60999999999999,2021-06-04,2022-04-30,337.36,330.0
1.0,174.32,2021-05-24,2022-04-30,173.98,341.0
2.0,323.61,2021-05-26,2022-04-30,645.37,339.0
3.0,193.79,2021-06-03,2022-04-30,578.01,331.0
1.0,150.97,2021-05-31,2022-04-30,150.63,334.0
3.0,131.04999999999998,2021-06-04,2022-04-30,389.78000000000003,330.0
2.0,150.0,2021-06-09,2022-04-30,298.15000000000003,325.0
1.0,170.53,2021-06-03,2022-04-30,170.19,331.0
1.0,121.35000000000001,2021-06-08,2022-04-30,121.01,326.0
1.0,225.01999999999998,2021-06-11,2022-04-30,224.67999999999998,323.0
1.0,201.23,2021-06-01,2022-04-30,200.89,333.0
3.0,97.69000000000001,2021-05-27,2022-04-30,289.72,338.0
1.0,201.23,2021-05-30,2022-04-30,200.89,335.0
1.0,162.44,2021-05-23,2022-04-30,162.1,342.0
2.0,156.73,2021-05-24,2022-04-30,311.6,341.0
1.0,137.17,2021-06-05,2022-04-30,136.82999999999998,329.0
1.0,579.49,2021-06-03,2022-04-30,579.15,331.0
1.0,114.19000000000001,2021-06-02,2022-04-30,113.85000000000001,332.0
1.0,150.51999999999998,2021-05-26,2022-04-30,150.17999999999998,339.0
1.0,168.22,2021-05-27,2022-04-30,167.88,338.0
1.0,592.46,2021-05-28,2022-04-30,592.12,337.0
1.0,174.32,2021-06-10,2022-04-30,173.98,324.0
2.0,164.19,2021-06-07,2022-04-30,326.52000000000004,327.0
2.0,94.61,2021-05-27,2022-04-30,187.36999999999998,338.0
1.0,87.62,2021-06-11,2022-04-30,87.28,323.0
1.0,121.53,2021-05-31,2022-04-30,121.19,334.0
1.0,70.91000000000001,2021-06-10,2022-04-30,70.57000000000001,324.0
2.0,187.98999999999998,2021-06-02,2022-04-30,374.14000000000004,332.0
2.0,60.01,2021-06-03,2022-04-30,118.18,331.0
1.0,153.16,2021-04-10,2022-04-30,152.82,385.0
1.0,231.45,2021-03-30,2022-04-30,231.10999999999999,396.0
1.0,110.71000000000001,2021-04-11,2022-04-30,110.37,384.0
1.0,89.01,2021-04-13,2022-04-30,88.67,382.0
1.0,111.89,2021-04-13,2022-04-30,111.55,382.0
1.0,136.59,2021-04-07,2022-04-30,136.25,388.0
1.0,157.88,2021-04-05,2022-04-30,157.54,390.0
2.0,112.74000000000001,2021-04-07,2022-04-30,223.63,388.0
1.0,129.13,2021-04-11,2022-04-30,128.79,384.0
3.0,280.7,2021-04-06,2022-04-30,838.7299999999999,389.0
1.0,461.39,2021-04-02,2022-04-30,461.05,393.0
2.0,188.14999999999998,2021-04-08,2022-04-30,374.46000000000004,387.0
3.0,98.47,2021-04-08,2022-04-30,292.04,387.0
1.0,173.95999999999998,2021-03-30,2022-04-30,173.61999999999998,396.0
1.0,205.56,2021-04-06,2022-04-30,205.22,389.0
1.0,220.88,2021-04-02,2022-04-30,220.54,393.0
5.0,140.62,2021-04-07,2022-04-30,696.6999999999999,388.0
1.0,231.45,2021-04-05,2022-04-30,231.10999999999999,390.0
3.0,201.56,2021-04-06,2022-04-30,601.3299999999999,389.0
2.0,200.41,2021-04-20,2022-04-30,398.97,375.0
1.0,244.69,2021-04-03,2022-04-30,244.35,392.0
3.0,197.53,2021-04-06,2022-04-30,589.2299999999999,389.0
5.0,107.74000000000001,2021-04-07,2022-04-30,532.3199999999999,388.0
1.0,287.78999999999996,2021-04-07,2022-04-30,287.45,388.0
1.0,208.45999999999998,2021-03-29,2022-04-30,208.11999999999998,397.0
2.0,135.39,2021-04-13,2022-04-30,268.93,382.0
2.0,151.56,2021-04-14,2022-04-30,301.27000000000004,381.0
1.0,76.13000000000001,2021-04-01,2022-04-30,75.79,394.0
1.0,148.54,2021-04-10,2022-04-30,148.2,385.0
1.0,150.51999999999998,2021-04-05,2022-04-30,150.17999999999998,390.0
2.0,133.16,2021-03-31,2022-04-30,264.46000000000004,395.0
1.0,88.87,2021-04-16,2022-04-30,88.53,379.0
6.0,126.72,2021-04-07,2022-04-30,752.41,388.0
1.0,110.74000000000001,2021-03-31,2022-04-30,110.4,395.0
3.0,173.29,2021-04-09,2022-04-30,516.5,386.0
1.0,51.989999999999995,2021-03-30,2022-04-30,51.65,396.0
7.0,143.87,2021-03-31,2022-04-30,997.68,395.0
3.0,137.25,2021-04-13,2022-04-30,408.38,382.0
1.0,193.51999999999998,2021-04-11,2022-04-30,193.17999999999998,384.0
1.0,212.73,2021-04-14,2022-04-30,212.39,381.0
1.0,136.59,2021-04-06,2022-04-30,136.25,389.0
3.0,232.01,2021-03-28,2022-04-30,692.66,398.0
2.0,129.29,2021-04-05,2022-04-30,256.74,390.0
3.0,126.83,2021-03-31,2022-04-30,377.14000000000004,395.0
1.0,58.879999999999995,2021-04-01,2022-04-30,58.54,394.0
4.0,238.98999999999998,2021-04-07,2022-04-30,951.0699999999999,388.0
1.0,130.17,2021-04-13,2022-04-30,129.82999999999998,382.0
2.0,97.97,2021-04-01,2022-04-30,194.1,394.0
3.0,166.60999999999999,2021-04-12,2022-04-30,496.47,383.0
1.0,158.98,2021-03-28,2022-04-30,158.64,398.0
8.0,139.10999999999999,2021-03-30,2022-04-30,1101.95,396.0
1.0,101.44000000000001,2021-04-03,2022-04-30,101.10000000000001,392.0
1.0,109.37,2021-04-02,2022-04-30,109.03,393.0
1.0,173.95999999999998,2021-05-01,2022-04-30,173.61999999999998,364.0
4.0,161.67,2021-04-02,2022-04-30,641.8299999999999,393.0
1.0,90.04,2021-04-14,2022-04-30,89.7,381.0
1.0,187.76999999999998,2021-04-01,2022-04-30,187.42999999999998,394.0
